Date,Timepoint,PLUG.ID,Genotype,Species,Photo.Number,Tank,Treatment,Red.Standard,Green.Standard,Blue.Standard,Red.Coral,Green.Coral,Blue.Coral,Notes
5/24/19,Time3,2194,PC_4,P. acuta,48,6,Ambient,147.916,96.797,124.564,156.521,138.76,120.85,
5/24/19,Time3,2872,PC_4,P. acuta,48,6,Ambient,147.916,96.797,124.564,155.762,138.74,122.371,
5/24/19,Time3,2532,PC_4,P. acuta,48,6,Ambient,147.916,96.797,124.564,145.513,129.374,117.797,
5/24/19,Time3,1637,PC_4,P. acuta,48,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,2392,MC_206,M. capitata,1,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,2734,MC_206,M. capitata,1,1,Ambient,149.856,92.825,127.592,123.276,99.945,77.966,
5/28/19,Time4,1050,MC_206,M. capitata,1,1,Ambient,149.856,92.825,127.592,144.753,119.438,90.875,
5/28/19,Time4,1048,MC_206,M. capitata,1,1,Ambient,149.856,92.825,127.592,131.37,108.843,90.712,
5/28/19,Time4,1477,MC_206,M. capitata,1,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,1570,MC_291,M. capitata,3,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,1574,MC_291,M. capitata,3,1,Ambient,146.936,86.632,120.421,120.977,97.082,75.033,
5/28/19,Time4,1093,MC_291,M. capitata,3,1,Ambient,146.936,86.632,120.421,139.243,114.114,86.953,
5/28/19,Time4,1639,MC_291,M. capitata,3,1,Ambient,146.936,86.632,120.421,132.4,108.904,87.26,
5/28/19,Time4,1124,MC_291,M. capitata,3,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,1539,MC_248,M. capitata,5,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,1740,MC_248,M. capitata,5,1,Ambient,150.929,90.473,125.886,135.962,110.538,80.281,
5/28/19,Time4,1271,MC_248,M. capitata,5,1,Ambient,150.929,90.473,125.886,155.521,131.218,96.988,
5/28/19,Time4,1544,MC_248,M. capitata,5,1,Ambient,150.929,90.473,125.886,133.243,108.592,83.31,
5/28/19,Time4,2555,MC_248,M. capitata,5,1,Ambient,150.929,90.473,125.886,133.456,111.665,92.23,
5/28/19,Time4,2519,MC_248,M. capitata,5,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,2363,MC_289,M. capitata,7,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,1721,MC_289,M. capitata,7,1,Ambient,148.148,89.399,123.026,131.249,108.588,82.91,
5/28/19,Time4,2530,MC_289,M. capitata,7,1,Ambient,148.148,89.399,123.026,138.949,117.008,94.276,
5/28/19,Time4,2754,MC_289,M. capitata,7,1,Ambient,148.148,89.399,123.026,120.399,97.346,79.919,
5/28/19,Time4,1535,MC_289,M. capitata,7,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,2887,PC_1,P. acuta,2,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,1344,PC_1,P. acuta,2,1,Ambient,143.935,84.428,118.209,158.815,137.221,110.118,
5/28/19,Time4,1213,PC_1,P. acuta,2,1,Ambient,143.935,84.428,118.209,153.729,132.137,108.693,
5/28/19,Time4,1750,PC_1,P. acuta,2,1,Ambient,143.935,84.428,118.209,152.979,132.44,110.477,
5/28/19,Time4,2540,PC_1,P. acuta,2,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,1207,PC_2,P. acuta,4,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,1278,PC_2,P. acuta,4,1,Ambient,142.261,85.488,118.657,163.284,146.202,114.053,
5/28/19,Time4,2535,PC_2,P. acuta,4,1,Ambient,142.261,85.488,118.657,165.926,148.614,122.884,
5/28/19,Time4,2010,PC_2,P. acuta,4,1,Ambient,142.261,85.488,118.657,149.677,128.522,104.223,
5/28/19,Time4,2009,PC_2,P. acuta,4,1,Ambient,142.261,85.488,118.657,155.876,139.496,119.903,
5/28/19,Time4,2081,PC_2,P. acuta,4,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,1654,PC_3,P. acuta,6,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,1079,PC_3,P. acuta,6,1,Ambient,139.968,82.89,115.796,157.607,138.983,110.745,
5/28/19,Time4,1638,PC_3,P. acuta,6,1,Ambient,139.968,82.89,115.796,148.529,126.942,101.43,
5/28/19,Time4,1106,PC_3,P. acuta,6,1,Ambient,139.968,82.89,115.796,162.457,143.01,117.565,
5/28/19,Time4,1415,PC_3,P. acuta,6,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,1101,PC_4,P. acuta,8,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,1092,PC_4,P. acuta,8,1,Ambient,143.895,84.463,117.984,140.92,116.253,89.81,
5/28/19,Time4,3000,PC_4,P. acuta,8,1,Ambient,143.895,84.463,117.984,157.091,135.157,109.975,
5/28/19,Time4,1231,PC_4,P. acuta,8,1,Ambient,143.895,84.463,117.984,138.657,117.937,99.541,
5/28/19,Time4,2978,PC_4,P. acuta,8,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,1629,MC_206,M. capitata,9,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,1773,MC_206,M. capitata,9,2,High,150.72,94.771,125.92,106.167,83.229,67.044,
5/28/19,Time4,1726,MC_206,M. capitata,9,2,High,150.72,94.771,125.92,134.538,111.803,92.303,
5/28/19,Time4,1688,MC_206,M. capitata,9,2,High,150.72,94.771,125.92,136.641,113.562,97.438,
5/28/19,Time4,1078,MC_206,M. capitata,9,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,1591,MC_291,M. capitata,11,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,2396,MC_291,M. capitata,11,2,High,144.718,86.946,120.591,120.616,96.668,75.538,
5/28/19,Time4,1725,MC_291,M. capitata,11,2,High,144.718,86.946,120.591,123.017,99.51,78.537,
5/28/19,Time4,2411,MC_291,M. capitata,11,2,High,144.718,86.946,120.591,134.523,110.865,88.369,
5/28/19,Time4,1178,MC_291,M. capitata,11,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,2747,MC_248,M. capitata,12_1,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,1095,MC_248,M. capitata,12_1,2,High,146.231,88.208,120.459,141.856,115.965,82.444,
5/28/19,Time4,1468,MC_248,M. capitata,12_1,2,High,NA,NA,NA,NA,NA,NA,Dead
5/28/19,Time4,2740,MC_248,M. capitata,12_1,2,High,146.231,88.208,120.459,157.099,138.716,113.631,
5/28/19,Time4,1142,MC_248,M. capitata,12_1,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,1717,MC_289,M. capitata,15,2,High,NA,NA,NA,NA,NA,NA,Dead
5/28/19,Time4,2875,MC_289,M. capitata,15,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,1624,MC_289,M. capitata,15,2,High,143.624,84.875,116.735,134.466,110.209,83.659,
5/28/19,Time4,2183,MC_289,M. capitata,15,2,High,143.624,84.875,116.735,135.546,112.676,89.908,
5/28/19,Time4,2023,MC_289,M. capitata,15,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,1490,PC_1,P. acuta,10,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,2995,PC_1,P. acuta,10,2,High,143.849,87.125,120.072,147.096,126.073,106.35,
5/28/19,Time4,1222,PC_1,P. acuta,10,2,High,143.849,87.125,120.072,134.333,112.817,94.214,
5/28/19,Time4,1600,PC_1,P. acuta,10,2,High,143.849,87.125,120.072,153.027,133.533,116.809,
5/28/19,Time4,1481,PC_1,P. acuta,10,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,1215,PC_2,P. acuta,12,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,1208,PC_2,P. acuta,12,2,High,143.165,85.68,117.717,151.822,129.745,102.222,
5/28/19,Time4,1586,PC_2,P. acuta,12,2,High,143.165,85.68,117.717,170.749,153.194,126.737,
5/28/19,Time4,1326,PC_2,P. acuta,12,2,High,143.165,85.68,117.717,162.757,145.091,120.905,
5/28/19,Time4,1216,PC_2,P. acuta,12,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,1997,PC_3,P. acuta,14,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,1317,PC_3,P. acuta,14,2,High,141.977,83.93,116.296,162.854,143.996,118.606,
5/28/19,Time4,2391,PC_3,P. acuta,14,2,High,141.977,83.93,116.296,170.256,151.408,125.131,
5/28/19,Time4,1428,PC_3,P. acuta,14,2,High,141.977,83.93,116.296,163.014,144.994,123.019,
5/28/19,Time4,1196,PC_3,P. acuta,14,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,1737,PC_4,P. acuta,16,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,1454,PC_4,P. acuta,16,2,High,144.755,85.665,117.227,138.151,115.37,90.598,
5/28/19,Time4,2397,PC_4,P. acuta,16,2,High,144.755,85.665,117.227,151.982,129.202,106.818,
5/28/19,Time4,2192,PC_4,P. acuta,16,2,High,144.755,85.665,117.227,135.085,114.968,94.264,
5/28/19,Time4,1425,PC_4,P. acuta,16,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,1323,MC_206,M. capitata,17,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,1063,MC_206,M. capitata,17,3,High,141.217,85.256,115.614,120.961,102.393,85.341,
5/28/19,Time4,1327,MC_206,M. capitata,17,3,High,141.217,85.256,115.614,137.82,118.57,98.942,
5/28/19,Time4,1338,MC_206,M. capitata,17,3,High,141.217,85.256,115.614,117.251,96.961,81.872,
5/28/19,Time4,2985,MC_206,M. capitata,17,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,1328,MC_291,M. capitata,19,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,2306,MC_291,M. capitata,19,3,High,142.6,85.63,118.118,139.205,117.973,94.196,
5/28/19,Time4,1447,MC_291,M. capitata,19,3,High,142.6,85.63,118.118,147.155,123.628,97.268,
5/28/19,Time4,1321,MC_291,M. capitata,19,3,High,142.6,85.63,118.118,127.389,105.551,87.207,
5/28/19,Time4,1587,MC_291,M. capitata,19,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,1645,MC_248,M. capitata,21,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,2005,MC_248,M. capitata,21,3,High,143.609,88.18,118.766,124.535,99.359,73.988,
5/28/19,Time4,1730,MC_248,M. capitata,21,3,High,143.609,88.18,118.766,124.228,103.567,83.507,
5/28/19,Time4,1277,MC_248,M. capitata,21,3,High,143.609,88.18,118.766,149.444,132.884,114.621,
5/28/19,Time4,1442,MC_248,M. capitata,21,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,1286,MC_289,M. capitata,23,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,1341,MC_289,M. capitata,23,3,High,143.024,91.289,120.327,131.73,108.169,83.813,
5/28/19,Time4,2998,MC_289,M. capitata,23,3,High,143.024,91.289,120.327,145.543,120.37,91.63,
5/28/19,Time4,2204,MC_289,M. capitata,23,3,High,143.024,91.289,120.327,151.073,129.982,106.984,
5/28/19,Time4,2750,MC_289,M. capitata,23,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,1114,PC_1,P. acuta,18,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,1060,PC_1,P. acuta,18,3,High,138.942,83.899,114.707,165.932,148.74,125.747,
5/28/19,Time4,2156,PC_1,P. acuta,18,3,High,138.942,83.899,114.707,160.702,141.671,120.437,
5/28/19,Time4,2739,PC_1,P. acuta,18,3,High,138.942,83.899,114.707,154.019,135.683,118.726,
5/28/19,Time4,1999,PC_1,P. acuta,18,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,1707,PC_2,P. acuta,20,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,2855,PC_2,P. acuta,20,3,High,138.078,83.359,113.794,165.699,149.343,123.968,
5/28/19,Time4,1570,PC_2,P. acuta,20,3,High,138.078,83.359,113.794,165.961,147.686,123.619,
5/28/19,Time4,2180,PC_2,P. acuta,20,3,High,138.078,83.359,113.794,153.555,136.213,122.418,
5/28/19,Time4,2866,PC_2,P. acuta,20,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,2733,PC_3,P. acuta,22,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,2169,PC_3,P. acuta,22,3,High,140.286,84.561,113.346,158.111,141.66,119.07,
5/28/19,Time4,2552,PC_3,P. acuta,22,3,High,140.286,84.561,113.346,173.676,157.182,132.197,
5/28/19,Time4,1769,PC_3,P. acuta,22,3,High,140.286,84.561,113.346,157.987,139.301,117.407,
5/28/19,Time4,1090,PC_3,P. acuta,22,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,1270,PC_4,P. acuta,24,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,2528,PC_4,P. acuta,24,3,High,142.042,86.032,117.375,149.294,129.603,110.506,
5/28/19,Time4,1579,PC_4,P. acuta,24,3,High,142.042,86.032,117.375,157.573,137.808,117.962,
5/28/19,Time4,2988,PC_4,P. acuta,24,3,High,142.042,86.032,117.375,148.108,128.518,114.229,
5/28/19,Time4,2511,PC_4,P. acuta,24,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,1229,MC_206,M. capitata,25,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,1236,MC_206,M. capitata,25,4,Ambient,146.282,91.992,120.411,108.962,88.322,74.23,
5/28/19,Time4,1736,MC_206,M. capitata,25,4,Ambient,146.282,91.992,120.411,143.392,122.414,100.133,
5/28/19,Time4,1121,MC_206,M. capitata,25,4,Ambient,146.282,91.992,120.411,121.905,100.505,83.569,
5/28/19,Time4,1258,MC_206,M. capitata,25,4,Ambient,146.282,91.992,120.411,108.198,91.713,84.411,
5/28/19,Time4,2871,MC_206,M. capitata,25,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,1157,MC_291,M. capitata,27,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,2212,MC_291,M. capitata,27,4,Ambient,147.723,89.992,122.455,121.202,99.392,79.678,
5/28/19,Time4,1302,MC_291,M. capitata,27,4,Ambient,147.723,89.992,122.455,120.257,96.204,75.624,
5/28/19,Time4,1775,MC_291,M. capitata,27,4,Ambient,147.723,89.992,122.455,116.818,96.651,80.441,
5/28/19,Time4,1084,MC_291,M. capitata,27,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,1169,MC_248,M. capitata,29,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,2172,MC_248,M. capitata,29,4,Ambient,148.513,89.804,123.61,130.725,106.318,82.193,
5/28/19,Time4,1308,MC_248,M. capitata,29,4,Ambient,148.513,89.804,123.61,126.286,101.151,77.32,
5/28/19,Time4,1243,MC_248,M. capitata,29,4,Ambient,148.513,89.804,123.61,138.859,113.552,89.981,
5/28/19,Time4,1772,MC_248,M. capitata,29,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,2393,MC_289,M. capitata,31,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,1426,MC_289,M. capitata,31,4,Ambient,146.107,84.637,119.709,107.05,81.339,61.008,
5/28/19,Time4,1595,MC_289,M. capitata,31,4,Ambient,146.107,84.637,119.709,133.351,111.465,91.005,
5/28/19,Time4,2153,MC_289,M. capitata,31,4,Ambient,146.107,84.637,119.709,120.144,96.086,77.05,
5/28/19,Time4,1609,MC_289,M. capitata,31,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,1119,PC_1,P. acuta,26,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,2388,PC_1,P. acuta,26,4,Ambient,145.25,85.784,119.847,144.99,123.15,98.658,
5/28/19,Time4,1676,PC_1,P. acuta,26,4,Ambient,145.25,85.784,119.847,152.6,131.268,106.633,
5/28/19,Time4,1588,PC_1,P. acuta,26,4,Ambient,145.25,85.784,119.847,170.733,153.658,130.962,
5/28/19,Time4,1319,PC_1,P. acuta,26,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,1622,PC_2,P. acuta,28,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,1583,PC_2,P. acuta,28,4,Ambient,141.202,82.996,114.742,146.668,126.137,99.89,
5/28/19,Time4,2864,PC_2,P. acuta,28,4,Ambient,141.202,82.996,114.742,167.142,148.8413,124.191,
5/28/19,Time4,1998,PC_2,P. acuta,28,4,Ambient,141.202,82.996,114.742,139.184,119.945,103.786,
5/28/19,Time4,1181,PC_2,P. acuta,28,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,1296,PC_3,P. acuta,30,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,1068,PC_3,P. acuta,30,4,Ambient,143.84,87.337,119.932,157.269,138.872,113.265,
5/28/19,Time4,1212,PC_3,P. acuta,30,4,Ambient,143.84,87.337,119.932,165.752,147.277,121.126,
5/28/19,Time4,1297,PC_3,P. acuta,30,4,Ambient,143.84,87.337,119.932,156.789,137.706,116.467,
5/28/19,Time4,1651,PC_3,P. acuta,30,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,1592,PC_4,P. acuta,32,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,1103,PC_4,P. acuta,32,4,Ambient,140.809,83.062,113.901,153.83,133.235,109.846,
5/28/19,Time4,1044,PC_4,P. acuta,32,4,Ambient,140.809,83.062,113.901,159.43,139.029,115.616,
5/28/19,Time4,2191,PC_4,P. acuta,32,4,Ambient,140.809,83.062,113.901,145.793,122.565,100.611,
5/28/19,Time4,1115,PC_4,P. acuta,32,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,1598,MC_206,M. capitata,33,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,2999,MC_206,M. capitata,33,5,High,146.309,90.871,123.304,117.287,95.031,74.422,
5/28/19,Time4,1307,MC_206,M. capitata,33,5,High,146.309,90.871,123.304,130.263,109.645,91.814,
5/28/19,Time4,2025,MC_206,M. capitata,33,5,High,146.309,90.871,123.304,143.2,121.245,98.514,
5/28/19,Time4,1744,MC_206,M. capitata,33,5,High,146.309,90.871,123.304,130.649,113.104,102.181,
5/28/19,Time4,2019,MC_206,M. capitata,33,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,1303,MC_291,M. capitata,35,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,1475,MC_291,M. capitata,35,5,High,143.33,88.776,120.691,149.503,129.886,104.126,
5/28/19,Time4,1239,MC_291,M. capitata,35,5,High,143.33,88.776,120.691,140.513,120.88,99.889,
5/28/19,Time4,2534,MC_291,M. capitata,35,5,High,143.33,88.776,120.691,145.58,124.405,103.108,
5/28/19,Time4,2756,MC_291,M. capitata,35,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,1256,MC_248,M. capitata,37,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,1565,MC_248,M. capitata,37,5,High,146.978,86.888,121.673,138.04,116.739,92.645,
5/28/19,Time4,1294,MC_248,M. capitata,37,5,High,146.978,86.888,121.673,150.889,130.173,105.254,
5/28/19,Time4,1738,MC_248,M. capitata,37,5,High,146.978,86.888,121.673,121.812,97.576,78.384,
5/28/19,Time4,1710,MC_248,M. capitata,37,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,1418,MC_289,M. capitata,39,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,1262,MC_289,M. capitata,39,5,High,143.144,86.4,120.175,143.649,120.643,94.293,
5/28/19,Time4,2058,MC_289,M. capitata,39,5,High,143.144,86.4,120.175,159.579,139.366,114.441,
5/28/19,Time4,1713,MC_289,M. capitata,39,5,High,143.144,86.4,120.175,134.441,115.424,101.003,
5/28/19,Time4,2878,MC_289,M. capitata,39,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,1240,PC_1,P. acuta,34,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,2076,PC_1,P. acuta,34,5,High,142.174,84.314,116.904,166.508,149.719,126.023,
5/28/19,Time4,1232,PC_1,P. acuta,34,5,High,142.174,84.314,116.904,169.766,152.434,128.396,
5/28/19,Time4,2981,PC_1,P. acuta,34,5,High,142.174,84.314,116.904,166.485,150.122,128.717,
5/28/19,Time4,1751,PC_1,P. acuta,34,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,1098,PC_2,P. acuta,36,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,1580,PC_2,P. acuta,36,5,High,139.658,84.262,117.433,164.507,148.546,122.349,
5/28/19,Time4,1268,PC_2,P. acuta,36,5,High,139.658,84.262,117.433,164.947,147.796,126.854,
5/28/19,Time4,1168,PC_2,P. acuta,36,5,High,139.658,84.262,117.433,165.438,148.711,129.168,
5/28/19,Time4,2409,PC_2,P. acuta,36,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,1594,PC_3,P. acuta,38,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,1605,PC_3,P. acuta,38,5,High,141.667,82.923,117.293,157.265,137.208,111.402,
5/28/19,Time4,2001,PC_3,P. acuta,38,5,High,141.667,82.923,117.293,169.915,153.061,129.74,
5/28/19,Time4,1269,PC_3,P. acuta,38,5,High,141.667,82.923,117.293,162.312,143.266,119.253,
5/28/19,Time4,1702,PC_3,P. acuta,38,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,1421,PC_4,P. acuta,40,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,1599,PC_4,P. acuta,40,5,High,136.59,81.083,112.142,152.845,134.821,112.88,
5/28/19,Time4,1640,PC_4,P. acuta,40,5,High,136.59,81.083,112.142,150.23,128.786,105.525,
5/28/19,Time4,2744,PC_4,P. acuta,40,5,High,136.59,81.083,112.142,139.826,119.169,98.691,
5/28/19,Time4,2022,PC_4,P. acuta,40,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,1753,MC_206,M. capitata,41,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,1052,MC_206,M. capitata,41,6,Ambient,153.765,96.851,128.529,117.284,92.077,67.709,
5/28/19,Time4,2996,MC_206,M. capitata,41,6,Ambient,153.765,96.851,128.529,129.853,107.431,86.441,
5/28/19,Time4,1625,MC_206,M. capitata,41,6,Ambient,153.765,96.851,128.529,137.737,116.548,97.78,
5/28/19,Time4,2210,MC_206,M. capitata,41,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,1210,MC_291,M. capitata,43,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,1558,MC_291,M. capitata,43,6,Ambient,140.647,83.926,114.479,120.922,103.054,83.359,
5/28/19,Time4,1427,MC_291,M. capitata,43,6,Ambient,140.647,83.926,114.479,148.495,129.919,105.622,
5/28/19,Time4,1076,MC_291,M. capitata,43,6,Ambient,140.647,83.926,114.479,116.034,96.027,79.062,
5/28/19,Time4,1604,MC_291,M. capitata,43,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,1633,MC_248,M. capitata,45,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,1161,MC_248,M. capitata,45,6,Ambient,146.604,86.148,118.971,126.717,101.254,74.764,
5/28/19,Time4,2413,MC_248,M. capitata,45,6,Ambient,146.604,86.148,118.971,152.333,131.042,106.007,
5/28/19,Time4,1331,MC_248,M. capitata,45,6,Ambient,146.604,86.148,118.971,126.723,101.799,79.846,
5/28/19,Time4,1462,MC_248,M. capitata,45,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,2565,MC_289,M. capitata,47,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,2874,MC_289,M. capitata,47,6,Ambient,143.357,84.721,118.842,137.306,112.978,86.745,
5/28/19,Time4,2741,MC_289,M. capitata,47,6,Ambient,143.357,84.721,118.842,147.606,126.357,103.809,
5/28/19,Time4,1284,MC_289,M. capitata,47,6,Ambient,143.357,84.721,118.842,133.812,114.305,95.449,
5/28/19,Time4,1603,MC_289,M. capitata,47,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,1449,PC_1,P. acuta,42,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,1156,PC_1,P. acuta,42,6,Ambient,141.151,84.967,115.41,136.421,115.397,93.121,
5/28/19,Time4,1047,PC_1,P. acuta,42,6,Ambient,141.151,84.967,115.41,155.471,138.265,118.55,
5/28/19,Time4,1556,PC_1,P. acuta,42,6,Ambient,141.151,84.967,115.41,153.369,134.045,113.957,
5/28/19,Time4,1299,PC_1,P. acuta,42,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,1577,PC_2,P. acuta,44,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,2072,PC_2,P. acuta,44,6,Ambient,140.353,82.877,112.706,146.181,125.703,99.286,
5/28/19,Time4,1230,PC_2,P. acuta,44,6,Ambient,140.353,82.877,112.706,161.269,143.737,122.376,
5/28/19,Time4,1445,PC_2,P. acuta,44,6,Ambient,140.353,82.877,112.706,145.586,127.51,111.422,
5/28/19,Time4,1632,PC_2,P. acuta,44,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
